committee_thomas_id,bioguide_id,member_thomas_id,rank,member_name,party,title
SSGA19,L000575,02050,1,James Lankford,majority,Chairman
SSGA19,M000303,00754,2,John McCain,majority,
SSGA19,P000449,00924,3,Rob Portman,majority,
SSGA19,E000285,01542,4,Michael B. Enzi,majority,
SSGA19,E000295,02283,5,Joni Ernst,majority,
SSGA19,S001197,02289,6,Ben Sasse,majority,
SSGA19,J000293,02086,7,Ron Johnson,majority,Ex Officio
SSGA19,H001069,02174,1,Heidi Heitkamp,minority,Ranking Member
SSGA19,T000464,01829,2,Jon Tester,minority,
SSGA19,B001288,02194,3,Cory A. Booker,minority,
SSGA19,P000595,01929,4,Gary Peters,minority,
SSGA19,C000174,00179,5,Thomas R. Carper,minority,Ex Officio
SSGA18,P000603,02082,1,Rand Paul,majority,Chairman
SSGA18,L000575,02050,2,James Lankford,majority,
SSGA18,E000285,01542,3,Michael B. Enzi,majority,
SSGA18,A000368,02075,4,Kelly Ayotte,majority,
SSGA18,E000295,02283,5,Joni Ernst,majority,
SSGA18,S001197,02289,6,Ben Sasse,majority,
SSGA18,J000293,02086,7,Ron Johnson,majority,Ex Officio
SSGA18,B001230,01558,1,Tammy Baldwin,minority,Ranking Member
SSGA18,M001170,01820,2,Claire McCaskill,minority,
SSGA18,B001288,02194,3,Cory A. Booker,minority,
SSGA18,P000595,01929,4,Gary Peters,minority,
SSGA18,C000174,00179,5,Thomas R. Carper,minority,Ex Officio
HSSM26,R000600,02222,1,Aumua Amata Coleman Radewagen,majority,Chair
HSSM26,L000569,01931,2,Blaine Luetkemeyer,majority,
HSSM26,R000597,02160,3,Tom Rice,majority,
HSSM26,C001107,02235,4,Carlos Curbelo,majority,
HSSM26,B001295,02243,5,Mike Bost,majority,
HSSM26,M001196,02246,1,Seth Moulton,minority,Ranking Member
SLIN,B001135,00153,1,Richard Burr,majority,Chairman
SLIN,R000584,01896,2,James E. Risch,majority,
SLIN,C000542,00209,3,Daniel Coats,majority,
SLIN,R000595,02084,4,Marco Rubio,majority,
SLIN,C001035,01541,5,Susan M. Collins,majority,
SLIN,B000575,01464,6,Roy Blunt,majority,
SLIN,L000575,02050,7,James Lankford,majority,
SLIN,C001095,02098,8,Tom Cotton,majority,
SLIN,M000355,01395,9,Mitch McConnell,majority,Ex Officio
SLIN,M000303,00754,10,John McCain,majority,Ex Officio
SLIN,F000062,01332,1,Dianne Feinstein,minority,Vice Chairman
SLIN,W000779,01247,2,Ron Wyden,minority,
SLIN,M000702,00802,3,Barbara A. Mikulski,minority,
SLIN,W000805,01897,4,Mark R. Warner,minority,
SLIN,H001046,01937,5,Martin Heinrich,minority,
SLIN,K000383,02185,6,"Angus S. King, Jr.",minority,
SLIN,H001042,01844,7,Mazie K. Hirono,minority,
SLIN,R000146,00952,8,Harry Reid,minority,Ex Officio
SLIN,R000122,00949,9,Jack Reed,minority,Ex Officio
SSCM01,A000368,02075,1,Kelly Ayotte,majority,Chairman
SSCM01,W000437,01226,2,Roger F. Wicker,majority,
SSCM01,B000575,01464,3,Roy Blunt,majority,
SSCM01,R000595,02084,4,Marco Rubio,majority,
SSCM01,C001098,02175,5,Ted Cruz,majority,
SSCM01,F000463,02179,6,Deb Fischer,majority,
SSCM01,M000934,01507,7,Jerry Moran,majority,
SSCM01,S001198,02290,8,Daniel Sullivan,majority,
SSCM01,J000293,02086,9,Ron Johnson,majority,
SSCM01,H001041,01863,10,Dean Heller,majority,
SSCM01,G000562,01998,11,Cory Gardner,majority,
SSCM01,T000250,01534,12,John Thune,majority,Ex Officio
SSCM01,C000127,00172,1,Maria Cantwell,minority,Ranking Member
SSCM01,K000367,01826,2,Amy Klobuchar,minority,
SSCM01,B001277,02076,3,Richard Blumenthal,minority,
SSCM01,S001194,02173,4,Brian Schatz,minority,
SSCM01,M000133,00735,5,Edward J. Markey,minority,
SSCM01,B001288,02194,6,Cory A. Booker,minority,
SSCM01,U000039,01567,7,Tom Udall,minority,
SSCM01,M001183,01983,8,"Joe Manchin, III",minority,
SSCM01,P000595,01929,9,Gary Peters,minority,
SSCM01,N000032,00859,10,Bill Nelson,minority,Ex Officio
SLET,I000055,01608,1,Johnny Isakson,majority,Chairman
SLET,R000307,00968,2,Pat Roberts,majority,
SLET,R000584,01896,3,James E. Risch,majority,
SLET,B000711,00116,1,Barbara Boxer,minority,Vice Chairman
SLET,C001088,01984,2,Christopher A. Coons,minority,
SLET,S001194,02173,3,Brian Schatz,minority,
SSEG04,C001075,01925,1,Bill Cassidy,majority,Chairman
SSEG04,P000449,00924,2,Rob Portman,majority,
SSEG04,B001261,01881,3,John Barrasso,majority,
SSEG04,A000360,01695,4,Lamar Alexander,majority,
SSEG04,L000577,02080,5,Mike Lee,majority,
SSEG04,H001061,02079,6,John Hoeven,majority,
SSEG04,C001047,01676,7,Shelley Moore Capito,majority,
SSEG04,M001153,01694,8,Lisa Murkowski,majority,Ex Officio
SSEG04,H001046,01937,1,Martin Heinrich,minority,Ranking Member
SSEG04,W000779,01247,2,Ron Wyden,minority,
SSEG04,S000033,01010,3,Bernard Sanders,minority,
SSEG04,S000770,01531,4,Debbie Stabenow,minority,
SSEG04,K000383,02185,5,"Angus S. King, Jr.",minority,
SSEG04,W000817,02182,6,Elizabeth Warren,minority,
SSEG04,C000127,00172,7,Maria Cantwell,minority,Ex Officio
HSII15,G000552,01801,1,Louie Gohmert,majority,Chair
HSII15,L000564,01834,2,Doug Lamborn,majority,
HSII15,L000573,02011,3,Raúl R. Labrador,majority,
HSII15,W000821,02224,4,Bruce Westerman,majority,
HSII15,H001071,02237,5,Jody B. Hice,majority,
HSII15,R000600,02222,6,Aumua Amata Coleman Radewagen,majority,
HSII15,M001195,02277,7,Alexander X. Mooney,majority,
HSII15,B001250,01753,9,Rob Bishop,majority,Ex Officio
HSII15,D000624,02251,1,Debbie Dingell,minority,Ranking Member
HSII15,H001068,02101,2,Jared Huffman,minority,
HSII15,G000574,02226,3,Ruben Gallego,minority,
HSII15,P000598,01910,4,Jared Polis,minority,
HSII15,G000551,01708,7,Raúl M. Grijalva,minority,Ex Officio
SSAF15,E000295,02283,1,Joni Ernst,majority,Chairman
SSAF15,C000567,00213,2,Thad Cochran,majority,
SSAF15,H001061,02079,3,John Hoeven,majority,
SSAF15,P000612,02286,4,David Perdue,majority,
SSAF15,T000476,02291,5,Thom Tillis,majority,
SSAF15,T000250,01534,6,John Thune,majority,
SSAF15,R000307,00968,7,Pat Roberts,majority,Ex Officio
SSAF15,H001069,02174,1,Heidi Heitkamp,minority,Ranking Member
SSAF15,B000944,00136,2,Sherrod Brown,minority,
SSAF15,K000367,01826,3,Amy Klobuchar,minority,
SSAF15,B001267,01965,4,Michael F. Bennet,minority,
SSAF15,D000607,01850,5,Joe Donnelly,minority,
SSAF15,S000770,01531,6,Debbie Stabenow,minority,Ex Officio
HSWM,R000570,01560,1,Paul Ryan,majority,Chair
HSWM,J000174,00603,2,Sam Johnson,majority,
HSWM,B000755,01468,3,Kevin Brady,majority,
HSWM,N000181,01710,4,Devin Nunes,majority,
HSWM,T000462,01664,5,Patrick J. Tiberi,majority,
HSWM,R000578,01810,6,David G. Reichert,majority,
HSWM,B001255,01787,7,Charles W. Boustany Jr.,majority,
HSWM,R000580,01848,8,Peter J. Roskam,majority,
HSWM,P000591,01778,9,Tom Price,majority,
HSWM,B001260,01840,10,Vern Buchanan,majority,
HSWM,S001172,01860,11,Adrian Smith,majority,
HSWM,J000290,01921,12,Lynn Jenkins,majority,
HSWM,P000594,01930,13,Erik Paulsen,majority,
HSWM,M001158,01806,14,Kenny Marchant,majority,
HSWM,B001273,02063,15,Diane Black,majority,
HSWM,R000585,01982,16,Tom Reed,majority,
HSWM,Y000064,02019,17,Todd C. Young,majority,
HSWM,K000376,02051,18,Mike Kelly,majority,
HSWM,R000586,02048,19,James B. Renacci,majority,
HSWM,M001181,02052,20,Patrick Meehan,majority,
HSWM,N000184,02060,21,Kristi L. Noem,majority,
HSWM,H001065,02143,22,George Holding,majority,
HSWM,S001195,02191,23,Jason Smith,majority,
HSWM,D000613,02013,24,Robert J. Dold,majority,
HSWM,L000263,00683,1,Sander M. Levin,minority,Ranking Member
HSWM,R000053,00944,2,Charles B. Rangel,minority,
HSWM,M000404,00766,3,Jim McDermott,minority,
HSWM,L000287,00688,4,John Lewis,minority,
HSWM,N000015,00854,5,Richard E. Neal,minority,
HSWM,B000287,00070,6,Xavier Becerra,minority,
HSWM,D000399,00303,7,Lloyd Doggett,minority,
HSWM,T000460,01593,8,Mike Thompson,minority,
HSWM,L000557,01583,9,John B. Larson,minority,
HSWM,B000574,00099,10,Earl Blumenauer,minority,
HSWM,K000188,01498,11,Ron Kind,minority,
HSWM,P000096,01510,12,Bill Pascrell Jr.,minority,
HSWM,C001038,01604,13,Joseph Crowley,minority,
HSWM,D000096,01477,14,Danny K. Davis,minority,
HSWM,S001156,01757,15,Linda T. Sánchez,minority,
HSAS26,W000795,01688,1,Joe Wilson,majority,Chair
HSAS26,K000363,01733,2,John Kline,majority,
HSAS26,S001154,01681,3,Bill Shuster,majority,
HSAS26,H001048,01909,4,Duncan Hunter,majority,
HSAS26,N000185,02001,5,Richard B. Nugent,majority,
HSAS26,Z000018,02254,6,Ryan K. Zinke,majority,
HSAS26,F000448,01707,7,Trent Franks,majority,Vice Chair
HSAS26,L000564,01834,8,Doug Lamborn,majority,
HSAS26,B001274,01987,9,Mo Brooks,majority,
HSAS26,B001289,02197,10,Bradley Byrne,majority,
HSAS26,S001196,02263,11,Elise M. Stefanik,majority,
HSAS26,L000559,01668,1,James R. Langevin,minority,Ranking Member
HSAS26,C000754,00231,2,Jim Cooper,minority,
HSAS26,G000559,01973,3,John Garamendi,minority,
HSAS26,C001091,02163,4,Joaquin Castro,minority,
HSAS26,V000131,02166,5,Marc A. Veasey,minority,
HSAS26,N000188,02202,6,Donald Norcross,minority,
HSAS26,A000373,02257,7,Brad Ashford,minority,
HSAS26,A000371,02229,8,Pete Aguilar,minority,
SSBK05,K000360,01647,1,Mark Kirk,majority,Chairman
SSBK05,C001095,02098,2,Tom Cotton,majority,
SSBK05,S001197,02289,3,Ben Sasse,majority,
SSBK05,S000320,01049,4,Richard C. Shelby,majority,Ex Officio
SSBK05,H001069,02174,1,Heidi Heitkamp,minority,Ranking Member
SSBK05,W000805,01897,2,Mark R. Warner,minority,
SSBK05,B000944,00136,3,Sherrod Brown,minority,Ex Officio
SSJU22,G000359,00452,1,Lindsey Graham,majority,Chairman
SSJU22,V000127,01609,2,David Vitter,majority,
SSJU22,S001141,01548,3,Jeff Sessions,majority,
SSJU22,C001056,01692,4,John Cornyn,majority,
SSJU22,F000444,01633,5,Jeff Flake,majority,
SSJU22,W000802,01823,1,Sheldon Whitehouse,minority,Ranking Member
SSJU22,S000148,01036,2,Charles E. Schumer,minority,
SSJU22,K000367,01826,3,Amy Klobuchar,minority,
SSJU22,F000457,01969,4,Al Franken,minority,
HSWM05,R000578,01810,1,David G. Reichert,majority,Chair
HSWM05,T000462,01664,2,Patrick J. Tiberi,majority,
HSWM05,P000594,01930,3,Erik Paulsen,majority,
HSWM05,R000585,01982,4,Tom Reed,majority,
HSWM05,Y000064,02019,5,Todd C. Young,majority,
HSWM05,K000376,02051,6,Mike Kelly,majority,
HSWM05,R000586,02048,7,James B. Renacci,majority,
HSWM05,N000015,00854,1,Richard E. Neal,minority,Ranking Member
HSWM05,L000557,01583,2,John B. Larson,minority,
HSWM05,S001156,01757,3,Linda T. Sánchez,minority,
HSWM05,T000460,01593,4,Mike Thompson,minority,
HSPW14,D000612,01995,1,Jeff Denham,majority,Chair
HSPW14,D000533,00322,2,John J. Duncan Jr.,majority,
HSPW14,M000689,00800,3,John L. Mica,majority,
HSPW14,G000546,01656,4,Sam Graves,majority,
HSPW14,M001150,01731,5,Candice S. Miller,majority,
HSPW14,B001269,02054,6,Lou Barletta,majority,
HSPW14,F000460,02067,7,Blake Farenthold,majority,
HSPW14,H001051,02044,8,Richard L. Hanna,majority,
HSPW14,W000806,02002,9,Daniel Webster,majority,
HSPW14,R000597,02160,10,Tom Rice,majority,
HSPW14,P000605,02157,11,Scott Perry,majority,
HSPW14,R000592,02017,12,Todd Rokita,majority,
HSPW14,K000386,02264,13,John Katko,majority,
HSPW14,B001291,02270,14,Brian Babin,majority,
HSPW14,H001070,02260,15,Cresent Hardy,majority,
HSPW14,W000820,02232,16,Mimi Walters,majority,
HSPW14,Z000017,02261,17,Lee M. Zeldin,majority,
HSPW14,S001154,01681,18,Bill Shuster,majority,Ex Officio
HSPW14,C001037,01564,1,Michael E. Capuano,minority,Ranking Member
HSPW14,B000911,00132,2,Corrine Brown,minority,
HSPW14,L000563,01781,3,Daniel Lipinski,minority,
HSPW14,N000002,00850,4,Jerrold Nadler,minority,
HSPW14,C000984,00256,5,Elijah E. Cummings,minority,
HSPW14,L000560,01675,6,Rick Larsen,minority,
HSPW14,C001068,01878,7,Steve Cohen,minority,
HSPW14,S001165,01818,8,Albio Sires,minority,
HSPW14,N000127,00867,9,Richard M. Nolan,minority,
HSPW14,E000293,02114,10,Elizabeth H. Esty,minority,
HSPW14,N000179,01602,11,Grace F. Napolitano,minority,
HSPW14,H001063,02089,12,Janice Hahn,minority,
HSPW14,D000191,00279,13,Peter A. DeFazio,minority,Ex Officio
SSAP22,A000360,01695,1,Lamar Alexander,majority,Chairman
SSAP22,C000567,00213,2,Thad Cochran,majority,
SSAP22,M000355,01395,3,Mitch McConnell,majority,
SSAP22,S000320,01049,4,Richard C. Shelby,majority,
SSAP22,C001035,01541,5,Susan M. Collins,majority,
SSAP22,M001153,01694,6,Lisa Murkowski,majority,
SSAP22,G000359,00452,7,Lindsey Graham,majority,
SSAP22,H001061,02079,8,John Hoeven,majority,
SSAP22,L000575,02050,9,James Lankford,majority,
SSAP22,F000062,01332,1,Dianne Feinstein,minority,Ranking Member
SSAP22,M001111,01409,2,Patty Murray,minority,
SSAP22,T000464,01829,3,Jon Tester,minority,
SSAP22,D000563,00326,4,Richard J. Durbin,minority,
SSAP22,U000039,01567,5,Tom Udall,minority,
SSAP22,S001181,01901,6,Jeanne Shaheen,minority,
SSAP22,M001176,01900,7,Jeff Merkley,minority,
SSAP22,C001088,01984,8,Christopher A. Coons,minority,
SSAP22,M000702,00802,9,Barbara A. Mikulski,minority,Ex Officio
HSIF02,M001151,01744,1,Tim Murphy,majority,Chair
HSIF02,M001180,02074,2,David B. McKinley,majority,Vice Chair
HSIF02,B001248,01751,3,Michael C. Burgess,majority,
HSIF02,B001243,01748,4,Marsha Blackburn,majority,
HSIF02,G000568,02070,5,H. Morgan Griffith,majority,
HSIF02,B001275,02018,6,Larry Bucshon,majority,
HSIF02,F000461,02065,7,Bill Flores,majority,
HSIF02,B001284,02129,8,Susan W. Brooks,majority,
HSIF02,M001190,02156,9,Markwayne Mullin,majority,
HSIF02,H001067,02140,10,Richard Hudson,majority,
HSIF02,C001092,02151,11,Chris Collins,majority,
HSIF02,C001096,02144,12,Kevin Cramer,majority,
HSIF02,B000213,00062,13,Joe Barton,majority,
HSIF02,U000031,01177,14,Fred Upton,majority,Ex Officio
HSIF02,D000197,01479,1,Diana DeGette,minority,Ranking Member
HSIF02,S001145,01588,2,Janice D. Schakowsky,minority,
HSIF02,C001066,01839,3,Kathy Castor,minority,
HSIF02,T000469,01942,4,Paul Tonko,minority,
HSIF02,Y000062,01853,5,John A. Yarmuth,minority,
HSIF02,C001067,01864,6,Yvette D. Clarke,minority,
HSIF02,K000379,02172,7,Joseph P. Kennedy III,minority,
HSIF02,G000410,00462,8,Gene Green,minority,
HSIF02,W000800,01879,9,Peter Welch,minority,
HSIF02,P000034,00887,10,Frank Pallone Jr.,minority,Ex Officio
JSTX,H000338,01351,1,Orrin G. Hatch,majority,Vice Chairman
JSTX,G000386,00457,2,Chuck Grassley,majority,
JSTX,C000880,00250,3,Mike Crapo,majority,
JSTX,W000779,01247,1,Ron Wyden,minority,
JSTX,S000770,01531,2,Debbie Stabenow,minority,
JSTX,R000570,01560,1,Paul Ryan,majority,Chairman
JSTX,J000174,00603,2,Sam Johnson,majority,
JSTX,B000755,01468,3,Kevin Brady,majority,
JSTX,L000263,00683,1,Sander Levin,minority,
JSTX,R000053,00944,2,Charles Rangel,minority,
SSAP02,C000567,00213,1,Thad Cochran,majority,Chairman
SSAP02,M000355,01395,2,Mitch McConnell,majority,
SSAP02,S000320,01049,3,Richard C. Shelby,majority,
SSAP02,A000360,01695,4,Lamar Alexander,majority,
SSAP02,C001035,01541,5,Susan M. Collins,majority,
SSAP02,M001153,01694,6,Lisa Murkowski,majority,
SSAP02,G000359,00452,7,Lindsey Graham,majority,
SSAP02,B000575,01464,8,Roy Blunt,majority,
SSAP02,D000618,02138,9,Steve Daines,majority,
SSAP02,M000934,01507,10,Jerry Moran,majority,
SSAP02,D000563,00326,1,Richard J. Durbin,minority,Ranking Member
SSAP02,L000174,01383,2,Patrick J. Leahy,minority,
SSAP02,F000062,01332,3,Dianne Feinstein,minority,
SSAP02,M000702,00802,4,Barbara A. Mikulski,minority,
SSAP02,M001111,01409,5,Patty Murray,minority,
SSAP02,R000122,00949,6,Jack Reed,minority,
SSAP02,T000464,01829,7,Jon Tester,minority,
SSAP02,U000039,01567,8,Tom Udall,minority,
SSAP02,S001194,02173,9,Brian Schatz,minority,
HSSY21,L000583,02238,1,Barry Loudermilk,majority,Chair
HSSY21,S000244,01041,2,F. James Sensenbrenner Jr.,majority,
HSSY21,P000599,01915,3,Bill Posey,majority,
HSSY21,M001184,02094,4,Thomas Massie,majority,
HSSY21,J000292,02046,5,Bill Johnson,majority,Vice Chair
HSSY21,N000189,02275,6,Dan Newhouse,majority,
HSSY21,S000583,01075,7,Lamar Smith,majority,Ex Officio
HSSY21,B001292,02272,1,Donald S. Beyer Jr.,minority,Ranking Member
HSSY21,G000556,01914,2,Alan Grayson,minority,
HSSY21,L000397,00701,3,Zoe Lofgren,minority,
HSSY21,J000126,00599,5,Eddie Bernice Johnson,minority,Ex Officio
HSWM03,B001255,01787,1,Charles W. Boustany Jr.,majority,Chair
HSWM03,Y000064,02019,2,Todd C. Young,majority,
HSWM03,N000184,02060,3,Kristi L. Noem,majority,
HSWM03,M001181,02052,4,Patrick Meehan,majority,
HSWM03,H001065,02143,5,George Holding,majority,
HSWM03,S001195,02191,6,Jason Smith,majority,
HSWM03,D000613,02013,7,Robert J. Dold,majority,
HSWM03,D000399,00303,1,Lloyd Doggett,minority,Ranking Member
HSWM03,L000287,00688,2,John Lewis,minority,
HSWM03,C001038,01604,3,Joseph Crowley,minority,
HSWM03,D000096,01477,4,Danny K. Davis,minority,
HSAP04,G000377,01487,1,Kay Granger,majority,Chair
HSAP04,D000600,01717,2,Mario Diaz-Balart,majority,
HSAP04,D000604,01799,3,Charles W. Dent,majority,Vice Chair
HSAP04,C001045,01643,4,Ander Crenshaw,majority,
HSAP04,R000583,01916,5,Thomas J. Rooney,majority,
HSAP04,F000449,01793,6,Jeff Fortenberry,majority,
HSAP04,S001192,02168,7,Chris Stewart,majority,
HSAP04,L000480,00709,1,Nita M. Lowey,minority,Ranking Member
HSAP04,L000551,01501,2,Barbara Lee,minority,
HSAP04,R000576,01728,3,C. A. Dutch Ruppersberger,minority,
HSAP04,W000797,01777,4,Debbie Wasserman Schultz,minority,
HSAP04,S000248,01042,5,José E. Serrano,minority,
HSSM,C000266,00186,1,Steve Chabot,majority,Chair
HSSM,K000362,01724,2,Steve King,majority,
HSSM,L000569,01931,3,Blaine Luetkemeyer,majority,
HSSM,H001051,02044,4,Richard L. Hanna,majority,
HSSM,H001057,02020,5,Tim Huelskamp,majority,
HSSM,R000597,02160,6,Tom Rice,majority,
HSSM,G000564,02043,7,Christopher P. Gibson,majority,
HSSM,B001290,02203,8,Dave Brat,majority,
HSSM,R000600,02222,9,Aumua Amata Coleman Radewagen,majority,
HSSM,K000387,02228,10,Stephen Knight,majority,
HSSM,C001107,02235,11,Carlos Curbelo,majority,
HSSM,B001295,02243,12,Mike Bost,majority,
HSSM,H001070,02260,13,Cresent Hardy,majority,
HSSM,K000388,02294,14,Trent Kelly,majority,
HSSM,V000081,01184,1,Nydia M. Velázquez,minority,Ranking Member
HSSM,C001080,01970,2,Judy Chu,minority,
HSSM,H001063,02089,3,Janice Hahn,minority,
HSSM,P000604,02097,4,Donald M. Payne Jr.,minority,
HSSM,M001188,02148,5,Grace Meng,minority,
HSSM,L000581,02252,6,Brenda L. Lawrence,minority,
HSSM,A000370,02201,7,Alma S. Adams,minority,
HSSM,C001067,01864,8,Yvette D. Clarke,minority,
HSSM,M001196,02246,9,Seth Moulton,minority,
HSSM,T000473,02240,10,Mark Takai,minority,
HSVR03,B001271,02027,1,Dan Benishek,majority,Chair
HSVR03,B001257,01838,2,Gus M. Bilirakis,majority,
HSVR03,R000582,01954,3,David P. Roe,majority,
HSVR03,H001057,02020,4,Tim Huelskamp,majority,
HSVR03,C001077,01912,5,Mike Coffman,majority,
HSVR03,W000815,02152,6,Brad R. Wenstrup,majority,
HSVR03,A000374,02244,7,Ralph Lee Abraham,majority,
HSVR03,B001285,02106,1,Julia Brownley,minority,Ranking Member
HSVR03,T000472,02110,2,Mark Takano,minority,
HSVR03,R000599,02109,3,Raul Ruiz,minority,
HSVR03,K000382,02145,4,Ann M. Kuster,minority,
HSVR03,O000170,02162,5,Beto O'Rourke,minority,
HSAG16,C001087,01989,1,"Eric A. ""Rick"" Crawford",majority,Chair
HSAG16,L000491,00711,2,Frank D. Lucas,majority,
HSAG16,N000182,01758,3,Randy Neugebauer,majority,
HSAG16,R000575,01704,4,Mike Rogers,majority,
HSAG16,G000563,02049,5,Bob Gibbs,majority,
HSAG16,S001189,02009,6,Austin Scott,majority,
HSAG16,D000612,01995,7,Jeff Denham,majority,
HSAG16,L000578,02100,8,Doug LaMalfa,majority,
HSAG16,W000813,02128,9,Jackie Walorski,majority,
HSAG16,A000372,02239,10,Rick W. Allen,majority,
HSAG16,B001295,02243,11,Mike Bost,majority,
HSAG16,A000374,02244,12,Ralph Lee Abraham,majority,
HSAG16,W000799,01856,1,Timothy J. Walz,minority,Ranking Member
HSAG16,B001286,02127,2,Cheri Bustos,minority,
HSAG16,G000575,02234,3,Gwen Graham,minority,
HSAG16,A000373,02257,4,Brad Ashford,minority,
HSAG16,S001157,01722,5,David Scott,minority,
HSAG16,C001059,01774,6,Jim Costa,minority,
HSAG16,M001185,02150,7,Sean Patrick Maloney,minority,
HSAG16,K000368,01907,8,Ann Kirkpatrick,minority,
HSSY18,B001283,02155,1,Jim Bridenstine,majority,Chair
HSSY18,S000244,01041,2,F. James Sensenbrenner Jr.,majority,
HSSY18,N000182,01758,3,Randy Neugebauer,majority,
HSSY18,W000814,02161,4,Randy K. Weber Sr.,majority,
HSSY18,M001194,02248,5,John R. Moolenaar,majority,
HSSY18,B001291,02270,6,Brian Babin,majority,
HSSY18,W000821,02224,7,Bruce Westerman,majority,Vice Chair
HSSY18,P000609,02221,8,Gary J. Palmer,majority,
HSSY18,A000374,02244,9,Ralph Lee Abraham,majority,
HSSY18,S000583,01075,10,Lamar Smith,majority,Ex Officio
HSSY18,B001278,02092,1,Suzanne Bonamici,minority,Ranking Member
HSSY18,E000290,01894,2,Donna F. Edwards,minority,
HSSY18,G000556,01914,3,Alan Grayson,minority,
HSSY18,B001287,02102,4,Ami Bera,minority,
HSSY18,T000472,02110,5,Mark Takano,minority,
HSSY18,F000454,01888,6,Bill Foster,minority,
