code,bioguide_id,party,thomas_id,title,member_name,rank
SSAS17,C001095,majority,02098,,Tom Cotton,3
SSAS17,T000476,majority,02291,,Thom Tillis,4
SSAS17,S001198,majority,02290,,Daniel Sullivan,5
SSAS17,M000303,majority,00754,Ex Officio,John McCain,6
SSAS17,G000555,minority,01866,Ranking Member,Kirsten E. Gillibrand,1
SSAS17,M001170,minority,01820,,Claire McCaskill,2
SSAS17,B001277,minority,02076,,Richard Blumenthal,3
SSAS17,K000383,minority,02185,,"Angus S. King, Jr.",4
SSAS17,R000122,minority,00949,Ex Officio,Jack Reed,5
SSJU21,C001056,majority,01692,Chairman,John Cornyn,1
SSJU21,T000476,majority,02291,,Thom Tillis,2
SSJU21,G000359,majority,00452,,Lindsey Graham,3
SSJU21,C001098,majority,02175,,Ted Cruz,4
SSJU21,V000127,majority,01609,,David Vitter,5
SSJU21,D000563,minority,00326,Ranking Member,Richard J. Durbin,1
SSJU21,W000802,minority,01823,,Sheldon Whitehouse,2
SSJU21,C001088,minority,01984,,Christopher A. Coons,3
SSJU21,F000457,minority,01969,,Al Franken,4
SCNC,G000386,majority,00457,Chairman,Chuck Grassley,1
SCNC,C001056,majority,01692,,John Cornyn,2
SCNC,R000584,majority,01896,,James E. Risch,3
SCNC,S001141,majority,01548,,Jeff Sessions,4
SCNC,F000062,minority,01332,,Dianne Feinstein,1
SCNC,S000148,minority,01036,,Charles E. Schumer,2
SCNC,W000802,minority,01823,,Sheldon Whitehouse,3
HSBA20,H001058,majority,02028,Chair,Bill Huizenga,1
HSBA20,M001182,majority,02059,Vice Chair,Mick Mulvaney,2
HSBA20,L000491,majority,00711,,Frank D. Lucas,3
HSBA20,P000588,majority,01738,,Stevan Pearce,4
HSBA20,W000796,majority,01779,,Lynn A. Westmoreland,5
HSBA20,S001188,majority,01981,,Marlin A. Stutzman,6
HSBA20,P000606,majority,02141,,Robert Pittenger,7
HSBA20,M001189,majority,02130,,Luke Messer,8
HSBA20,S001183,majority,01994,,David Schweikert,9
HSBA20,G000570,majority,02038,,Frank C. Guinta,10
HSBA20,L000584,majority,02271,,Mia B. Love,11
HSBA20,E000294,majority,02253,,Tom Emmer,12
HSBA20,H001036,majority,01749,Ex Officio,Jeb Hensarling,13
HSBA20,M001160,minority,01811,Ranking Member,Gwen Moore,1
HSBA20,F000454,minority,01888,,Bill Foster,2
HSBA20,P000593,minority,01835,,Ed Perlmutter,3
HSBA20,H001047,minority,01913,,James A. Himes,4
HSBA20,C001083,minority,01999,,John C. Carney Jr.,5
HSBA20,S001185,minority,01988,,Terri A. Sewell,6
HSBA20,M001191,minority,02117,,Patrick Murphy,7
HSBA20,K000380,minority,02134,,Daniel T. Kildee,8
HSBA20,H001064,minority,02170,,Denny Heck,9
HSBA20,W000187,minority,01205,Ex Officio,Maxine Waters,10
SSFI12,C000542,majority,00209,Chairman,Daniel Coats,1
SSFI12,G000386,majority,00457,,Chuck Grassley,2
SSFI12,C000880,majority,00250,,Mike Crapo,3
SSFI12,E000285,majority,01542,,Michael B. Enzi,4
SSFI12,C001056,majority,01692,,John Cornyn,5
SSFI12,T000250,majority,01534,,John Thune,6
SSFI12,B001135,majority,00153,,Richard Burr,7
SSFI12,H000338,majority,01351,Ex Officio,Orrin G. Hatch,8
SSFI12,B001267,minority,01965,Ranking Member,Michael F. Bennet,1
SSFI12,C000127,minority,00172,,Maria Cantwell,2
SSFI12,N000032,minority,00859,,Bill Nelson,3
SSFI12,C000174,minority,00179,,Thomas R. Carper,4
SSFI12,C001070,minority,01828,,"Robert P. Casey, Jr.",5
SSFI12,W000779,minority,01247,Ex Officio,Ron Wyden,6
SSCM26,W000437,majority,01226,Chairman,Roger F. Wicker,1
SSCM26,B000575,majority,01464,,Roy Blunt,2
SSCM26,R000595,majority,02084,,Marco Rubio,3
SSCM26,A000368,majority,02075,,Kelly Ayotte,4
SSCM26,C001098,majority,02175,,Ted Cruz,5
SSCM26,F000463,majority,02179,,Deb Fischer,6
SSCM26,M000934,majority,01507,,Jerry Moran,7
SSCM26,S001198,majority,02290,,Daniel Sullivan,8
SSCM26,J000293,majority,02086,,Ron Johnson,9
SSCM26,H001041,majority,01863,,Dean Heller,10
SSCM26,G000562,majority,01998,,Cory Gardner,11
SSCM26,D000618,majority,02138,,Steve Daines,12
SSCM26,T000250,majority,01534,Ex Officio,John Thune,13
SSCM26,S001194,minority,02173,Ranking Member,Brian Schatz,1
SSCM26,C000127,minority,00172,,Maria Cantwell,2
SSCM26,M001170,minority,01820,,Claire McCaskill,3
SSCM26,K000367,minority,01826,,Amy Klobuchar,4
SSCM26,B001277,minority,02076,,Richard Blumenthal,5
SSCM26,M000133,minority,00735,,Edward J. Markey,6
SSCM26,B001288,minority,02194,,Cory A. Booker,7
SSCM26,U000039,minority,01567,,Tom Udall,8
SSCM26,M001183,minority,01983,,"Joe Manchin, III",9
SSCM26,P000595,minority,01929,,Gary Peters,10
SSCM26,N000032,minority,00859,Ex Officio,Bill Nelson,11
HSVR08,C001077,majority,01912,Chair,Mike Coffman,1
HSVR08,L000564,majority,01834,,Doug Lamborn,2
HSVR08,R000582,majority,01954,,David P. Roe,3
HSVR08,B001271,majority,02027,,Dan Benishek,4
HSVR08,H001057,majority,02020,,Tim Huelskamp,5
HSVR08,W000813,majority,02128,,Jackie Walorski,6
HSVR08,K000382,minority,02145,Ranking Member,Ann M. Kuster,1
HSVR08,O000170,minority,02162,,Beto O'Rourke,2
HSVR08,R000602,minority,02262,,Kathleen M. Rice,3
HSVR08,W000799,minority,01856,,Timothy J. Walz,4
SSFI11,C000880,majority,00250,Chairman,Mike Crapo,1
SSFI11,R000307,majority,00968,,Pat Roberts,2
SSFI11,E000285,majority,01542,,Michael B. Enzi,3
SSFI11,C001056,majority,01692,,John Cornyn,4
SSFI11,T000250,majority,01534,,John Thune,5
SSFI11,I000055,majority,01608,,Johnny Isakson,6
SSFI11,P000449,majority,00924,,Rob Portman,7
SSFI11,T000461,majority,02085,,Patrick J. Toomey,8
SSFI11,C000542,majority,00209,,Daniel Coats,9
SSFI11,H001041,majority,01863,,Dean Heller,10
SSFI11,S001184,majority,02056,,Tim Scott,11
SSFI11,H000338,majority,01351,Ex Officio,Orrin G. Hatch,12
SSFI11,C001070,minority,01828,Ranking Member,"Robert P. Casey, Jr.",1
SSFI11,S000148,minority,01036,,Charles E. Schumer,2
SSFI11,N000032,minority,00859,,Bill Nelson,3
SSFI11,M000639,minority,00791,,Robert Menendez,4
SSFI11,C000174,minority,00179,,Thomas R. Carper,5
SSFI11,C000141,minority,00174,,Benjamin L. Cardin,6
SSFI11,B001267,minority,01965,,Michael F. Bennet,7
SSFI11,W000805,minority,01897,,Mark R. Warner,8
SSFI11,W000779,minority,01247,,Ron Wyden,9
HSSY,S000583,majority,01075,Chair,Lamar Smith,1
HSSY,S000244,majority,01041,,F. James Sensenbrenner Jr.,2
HSSY,R000409,majority,00979,,Dana Rohrabacher,3
HSSY,L000491,majority,00711,Vice Chair,Frank D. Lucas,4
HSSY,N000182,majority,01758,,Randy Neugebauer,5
HSSY,M001157,majority,01804,,Michael T. McCaul,6
HSSY,B001274,majority,01987,,Mo Brooks,7
HSSY,H001059,majority,02015,,Randy Hultgren,8
HSSY,P000599,majority,01915,,Bill Posey,9
HSSY,M001184,majority,02094,,Thomas Massie,10
HSSY,B001283,majority,02155,,Jim Bridenstine,11
HSSY,W000814,majority,02161,,Randy K. Weber Sr.,12
HSSY,J000292,majority,02046,,Bill Johnson,13
HSSY,M001194,majority,02248,,John R. Moolenaar,14
HSSY,K000387,majority,02228,,Stephen Knight,15
HSSY,B001291,majority,02270,,Brian Babin,16
HSSY,W000821,majority,02224,,Bruce Westerman,17
HSSY,C001105,majority,02273,,Barbara Comstock,18
HSSY,N000189,majority,02275,,Dan Newhouse,19
HSSY,P000609,majority,02221,,Gary J. Palmer,20
HSSY,L000583,majority,02238,,Barry Loudermilk,21
HSSY,A000374,majority,02244,,Ralph Lee Abraham,22
HSSY,J000126,minority,00599,Ranking Member,Eddie Bernice Johnson,1
HSSY,L000397,minority,00701,,Zoe Lofgren,2
HSSY,L000563,minority,01781,,Daniel Lipinski,3
HSSY,E000290,minority,01894,,Donna F. Edwards,4
HSSY,B001278,minority,02092,,Suzanne Bonamici,5
HSSY,S001193,minority,02104,,Eric Swalwell,6
HSSY,G000556,minority,01914,,Alan Grayson,7
HSSY,B001287,minority,02102,,Ami Bera,8
HSSY,E000293,minority,02114,,Elizabeth H. Esty,9
HSSY,V000131,minority,02166,,Marc A. Veasey,10
HSSY,C001101,minority,02196,,Katherine M. Clark,11
HSSY,B001292,minority,02272,,Donald S. Beyer Jr.,12
HSSY,P000593,minority,01835,,Ed Perlmutter,13
HSSY,T000469,minority,01942,,Paul Tonko,14
HSSY,T000472,minority,02110,,Mark Takano,15
HSSY,F000454,minority,01888,,Bill Foster,16
SSJU,G000386,majority,00457,Chairman,Chuck Grassley,1
SSJU,H000338,majority,01351,,Orrin G. Hatch,2
SSJU,S001141,majority,01548,,Jeff Sessions,3
SSJU,G000359,majority,00452,,Lindsey Graham,4
SSJU,C001056,majority,01692,,John Cornyn,5
SSJU,L000577,majority,02080,,Mike Lee,6
SSJU,C001098,majority,02175,,Ted Cruz,7
SSJU,V000127,majority,01609,,David Vitter,8
SSJU,F000444,majority,01633,,Jeff Flake,9
SSJU,P000612,majority,02286,,David Perdue,10
SSJU,T000476,majority,02291,,Thom Tillis,11
SSJU,L000174,minority,01383,Ranking Member,Patrick J. Leahy,1
SSJU,F000062,minority,01332,,Dianne Feinstein,2
SSJU,S000148,minority,01036,,Charles E. Schumer,3
SSJU,D000563,minority,00326,,Richard J. Durbin,4
SSJU,W000802,minority,01823,,Sheldon Whitehouse,5
SSJU,K000367,minority,01826,,Amy Klobuchar,6
SSJU,F000457,minority,01969,,Al Franken,7
SSJU,C001088,minority,01984,,Christopher A. Coons,8
SSJU,B001277,minority,02076,,Richard Blumenthal,9
SSGA18,P000603,majority,02082,Chairman,Rand Paul,1
SSGA18,L000575,majority,02050,,James Lankford,2
SSGA18,E000285,majority,01542,,Michael B. Enzi,3
SSGA18,A000368,majority,02075,,Kelly Ayotte,4
SSGA18,E000295,majority,02283,,Joni Ernst,5
SSGA18,S001197,majority,02289,,Ben Sasse,6
SSGA18,J000293,majority,02086,Ex Officio,Ron Johnson,7
SSGA18,B001230,minority,01558,Ranking Member,Tammy Baldwin,1
SSGA18,M001170,minority,01820,,Claire McCaskill,2
SSGA18,B001288,minority,02194,,Cory A. Booker,3
SSGA18,P000595,minority,01929,,Gary Peters,4
SSGA18,C000174,minority,00179,Ex Officio,Thomas R. Carper,5
HSAG03,W000813,majority,02128,Chair,Jackie Walorski,1
HSAG03,N000182,majority,01758,,Randy Neugebauer,2
HSAG03,T000467,majority,01952,,Glenn Thompson,3
HSAG03,G000563,majority,02049,,Bob Gibbs,4
HSAG03,C001087,majority,01989,,"Eric A. ""Rick"" Crawford",5
HSAG03,H001053,majority,02032,,Vicky Hartzler,6
HSAG03,B001271,majority,02027,,Dan Benishek,7
HSAG03,D000619,majority,02126,,Rodney Davis,8
HSAG03,Y000065,majority,02115,,Ted S. Yoho,9
HSAG03,R000603,majority,02256,,David Rouzer,10
HSAG03,A000374,majority,02244,,Ralph Lee Abraham,11
HSAG03,M001194,majority,02248,,John R. Moolenaar,12
HSAG03,M000312,minority,01504,Ranking Member,James P. McGovern,1
HSAG03,F000455,minority,01895,,Marcia L. Fudge,2
HSAG03,A000370,minority,02201,,Alma S. Adams,3
HSAG03,L000580,minority,02146,,Michelle Lujan Grisham,4
HSAG03,A000371,minority,02229,,Pete Aguilar,5
HSAG03,P000610,minority,02274,,Stacey E. Plaskett,6
HSAG03,A000373,minority,02257,,Brad Ashford,7
HSAG03,D000617,minority,02096,,Suzan K. DelBene,8
HSSM23,H001051,majority,02044,Chair,Richard L. Hanna,1
HSSM23,K000362,majority,01724,,Steve King,2
HSSM23,G000564,majority,02043,,Christopher P. Gibson,3
HSSM23,K000387,majority,02228,,Stephen Knight,4
HSSM23,H001070,majority,02260,,Cresent Hardy,5
HSSM23,K000388,majority,02294,,Trent Kelly,6
HSSM23,T000473,minority,02240,Ranking Member,Mark Takai,1
SSBK05,K000360,majority,01647,Chairman,Mark Kirk,1
SSBK05,C001095,majority,02098,,Tom Cotton,2
SSBK05,S001197,majority,02289,,Ben Sasse,3
SSBK05,S000320,majority,01049,Ex Officio,Richard C. Shelby,4
SSBK05,H001069,minority,02174,Ranking Member,Heidi Heitkamp,1
SSBK05,W000805,minority,01897,,Mark R. Warner,2
SSBK05,B000944,minority,00136,Ex Officio,Sherrod Brown,3
HSPW,S001154,majority,01681,Chair,Bill Shuster,1
HSPW,Y000033,majority,01256,,Don Young,2
HSPW,D000533,majority,00322,Vice Chair,John J. Duncan Jr.,3
HSPW,M000689,majority,00800,,John L. Mica,4
HSPW,L000554,majority,00699,,Frank A. LoBiondo,5
HSPW,G000546,majority,01656,,Sam Graves,6
HSPW,M001150,majority,01731,,Candice S. Miller,7
HSPW,H001048,majority,01909,,Duncan Hunter,8
HSPW,C001087,majority,01989,,"Eric A. ""Rick"" Crawford",9
HSPW,B001269,majority,02054,,Lou Barletta,10
HSPW,F000460,majority,02067,,Blake Farenthold,11
HSPW,G000563,majority,02049,,Bob Gibbs,12
HSPW,H001051,majority,02044,,Richard L. Hanna,13
HSPW,W000806,majority,02002,,Daniel Webster,14
HSPW,D000612,majority,01995,,Jeff Denham,15
HSPW,R000587,majority,02073,,Reid J. Ribble,16
HSPW,M001184,majority,02094,,Thomas Massie,17
HSPW,R000597,majority,02160,,Tom Rice,18
HSPW,M001187,majority,02142,,Mark Meadows,19
HSPW,P000605,majority,02157,,Scott Perry,20
HSPW,D000619,majority,02126,,Rodney Davis,21
HSPW,S000051,majority,01012,,Mark Sanford,22
HSPW,W000810,majority,02008,,Rob Woodall,23
HSPW,R000592,majority,02017,,Todd Rokita,24
HSPW,K000386,majority,02264,,John Katko,25
HSPW,B001291,majority,02270,,Brian Babin,26
HSPW,H001070,majority,02260,,Cresent Hardy,27
HSPW,C001106,majority,02266,,Ryan A. Costello,28
HSPW,G000577,majority,02245,,Garret Graves,29
HSPW,W000820,majority,02232,,Mimi Walters,30
HSPW,C001105,majority,02273,,Barbara Comstock,31
HSPW,C001107,majority,02235,,Carlos Curbelo,32
HSPW,R000603,majority,02256,,David Rouzer,33
HSPW,Z000017,majority,02261,,Lee M. Zeldin,34
HSPW,D000191,minority,00279,Ranking Member,Peter A. DeFazio,1
HSPW,N000147,minority,00868,,Eleanor Holmes Norton,2
HSPW,N000002,minority,00850,,Jerrold Nadler,3
HSPW,B000911,minority,00132,,Corrine Brown,4
HSPW,J000126,minority,00599,,Eddie Bernice Johnson,5
HSPW,C000984,minority,00256,,Elijah E. Cummings,6
HSPW,L000560,minority,01675,,Rick Larsen,7
HSPW,C001037,minority,01564,,Michael E. Capuano,8
HSPW,N000179,minority,01602,,Grace F. Napolitano,9
HSPW,L000563,minority,01781,,Daniel Lipinski,10
HSPW,C001068,minority,01878,,Steve Cohen,11
HSPW,S001165,minority,01818,,Albio Sires,12
HSPW,E000290,minority,01894,,Donna F. Edwards,13
HSPW,G000559,minority,01973,,John Garamendi,14
HSPW,C001072,minority,01889,,André Carson,15
HSPW,H001063,minority,02089,,Janice Hahn,16
HSPW,N000127,minority,00867,,Richard M. Nolan,17
HSPW,K000368,minority,01907,,Ann Kirkpatrick,18
HSPW,T000468,minority,01940,,Dina Titus,19
HSPW,M001185,minority,02150,,Sean Patrick Maloney,20
HSPW,E000293,minority,02114,,Elizabeth H. Esty,21
HSPW,F000462,minority,02119,,Lois Frankel,22
HSPW,B001286,minority,02127,,Cheri Bustos,23
HSPW,H001068,minority,02101,,Jared Huffman,24
HSPW,B001285,minority,02106,,Julia Brownley,25
HSVR,M001144,majority,01685,Chair,Jeff Miller,1
HSVR,L000564,majority,01834,,Doug Lamborn,2
HSVR,B001257,majority,01838,,Gus M. Bilirakis,3
HSVR,R000582,majority,01954,,David P. Roe,4
HSVR,B001271,majority,02027,,Dan Benishek,5
HSVR,H001057,majority,02020,,Tim Huelskamp,6
HSVR,C001077,majority,01912,,Mike Coffman,7
HSVR,W000815,majority,02152,,Brad R. Wenstrup,8
HSVR,W000813,majority,02128,,Jackie Walorski,9
HSVR,A000374,majority,02244,,Ralph Lee Abraham,10
HSVR,Z000017,majority,02261,,Lee M. Zeldin,11
HSVR,C001106,majority,02266,,Ryan A. Costello,12
HSVR,R000600,majority,02222,,Aumua Amata Coleman Radewagen,13
HSVR,B001295,majority,02243,,Mike Bost,14
HSVR,B000911,minority,00132,Ranking Member,Corrine Brown,1
HSVR,T000472,minority,02110,,Mark Takano,2
HSVR,B001285,minority,02106,,Julia Brownley,3
HSVR,T000468,minority,01940,,Dina Titus,4
HSVR,R000599,minority,02109,,Raul Ruiz,5
HSVR,K000382,minority,02145,,Ann M. Kuster,6
HSVR,O000170,minority,02162,,Beto O'Rourke,7
HSVR,R000602,minority,02262,,Kathleen M. Rice,8
HSVR,W000799,minority,01856,,Timothy J. Walz,9
HSVR,M001166,minority,01832,,Jerry McNerney,10
HSAG16,C001087,majority,01989,Chair,"Eric A. ""Rick"" Crawford",1
HSAG16,L000491,majority,00711,,Frank D. Lucas,2
HSAG16,N000182,majority,01758,,Randy Neugebauer,3
HSAG16,R000575,majority,01704,,Mike Rogers,4
HSAG16,G000563,majority,02049,,Bob Gibbs,5
HSAG16,S001189,majority,02009,,Austin Scott,6
HSAG16,D000612,majority,01995,,Jeff Denham,7
HSAG16,L000578,majority,02100,,Doug LaMalfa,8
HSAG16,W000813,majority,02128,,Jackie Walorski,9
HSAG16,A000372,majority,02239,,Rick W. Allen,10
HSAG16,B001295,majority,02243,,Mike Bost,11
HSAG16,A000374,majority,02244,,Ralph Lee Abraham,12
HSAG16,W000799,minority,01856,Ranking Member,Timothy J. Walz,1
HSAG16,B001286,minority,02127,,Cheri Bustos,2
HSAG16,G000575,minority,02234,,Gwen Graham,3
HSAG16,A000373,minority,02257,,Brad Ashford,4
HSAG16,S001157,minority,01722,,David Scott,5
HSAG16,C001059,minority,01774,,Jim Costa,6
HSAG16,M001185,minority,02150,,Sean Patrick Maloney,7
HSAG16,K000368,minority,01907,,Ann Kirkpatrick,8
SSFR07,R000584,majority,01896,Chairman,James E. Risch,1
SSFR07,P000612,majority,02286,,David Perdue,2
SSFR07,P000603,majority,02082,,Rand Paul,3
SSFR07,R000595,majority,02084,,Marco Rubio,4
SSFR07,J000293,majority,02086,,Ron Johnson,5
SSFR07,C001071,majority,01825,Ex Officio,Bob Corker,6
SSFR07,M001169,minority,01837,Ranking Member,Christopher Murphy,1
SSFR07,C000141,minority,00174,,Benjamin L. Cardin,2
SSFR07,S001181,minority,01901,,Jeanne Shaheen,3
SSFR07,K000384,minority,02176,,Tim Kaine,4
HSGO24,M001187,majority,02142,Chair,Mark Meadows,1
HSGO24,J000289,majority,01868,,Jim Jordan,2
HSGO24,W000798,majority,01855,Vice Chair,Tim Walberg,3
HSGO24,G000566,majority,02058,,Trey Gowdy,4
HSGO24,M001184,majority,02094,,Thomas Massie,5
HSGO24,M001182,majority,02059,,Mick Mulvaney,6
HSGO24,B001297,majority,02233,,Ken Buck,7
HSGO24,C001103,majority,02236,,"Earl L. ""Buddy"" Carter",8
HSGO24,G000576,majority,02276,,Glenn Grothman,9
HSGO24,C001078,minority,01959,Ranking Member,Gerald E. Connolly,1
HSGO24,M000087,minority,00729,,Carolyn B. Maloney,2
HSGO24,N000147,minority,00868,,Eleanor Holmes Norton,3
HSGO24,C001049,minority,01654,,Wm. Lacy Clay,4
HSGO24,L000562,minority,01686,,Stephen F. Lynch,5
HSGO24,P000610,minority,02274,,Stacey E. Plaskett,6
SSAS16,S001141,majority,01548,Chairman,Jeff Sessions,1
SSAS16,I000024,majority,00583,,James M. Inhofe,2
SSAS16,F000463,majority,02179,,Deb Fischer,3
SSAS16,L000577,majority,02080,,Mike Lee,4
SSAS16,G000359,majority,00452,,Lindsey Graham,5
SSAS16,C001098,majority,02175,,Ted Cruz,6
SSAS16,M000303,majority,00754,Ex Officio,John McCain,7
SSAS16,D000607,minority,01850,Ranking Member,Joe Donnelly,1
SSAS16,N000032,minority,00859,,Bill Nelson,2
SSAS16,M001183,minority,01983,,"Joe Manchin, III",3
SSAS16,K000383,minority,02185,,"Angus S. King, Jr.",4
SSAS16,H001046,minority,01937,,Martin Heinrich,5
SSAS16,R000122,minority,00949,Ex Officio,Jack Reed,6
SSFI,H000338,majority,01351,Chairman,Orrin G. Hatch,1
SSFI,G000386,majority,00457,,Chuck Grassley,2
SSFI,C000880,majority,00250,,Mike Crapo,3
SSFI,R000307,majority,00968,,Pat Roberts,4
SSFI,E000285,majority,01542,,Michael B. Enzi,5
SSFI,C001056,majority,01692,,John Cornyn,6
SSFI,T000250,majority,01534,,John Thune,7
SSFI,B001135,majority,00153,,Richard Burr,8
SSFI,I000055,majority,01608,,Johnny Isakson,9
SSFI,P000449,majority,00924,,Rob Portman,10
SSFI,T000461,majority,02085,,Patrick J. Toomey,11
SSFI,C000542,majority,00209,,Daniel Coats,12
SSFI,H001041,majority,01863,,Dean Heller,13
SSFI,S001184,majority,02056,,Tim Scott,14
SSFI,W000779,minority,01247,Ranking Member,Ron Wyden,1
SSFI,S000148,minority,01036,,Charles E. Schumer,2
SSFI,S000770,minority,01531,,Debbie Stabenow,3
SSFI,C000127,minority,00172,,Maria Cantwell,4
SSFI,N000032,minority,00859,,Bill Nelson,5
SSFI,M000639,minority,00791,,Robert Menendez,6
SSFI,C000174,minority,00179,,Thomas R. Carper,7
SSFI,C000141,minority,00174,,Benjamin L. Cardin,8
SSFI,B000944,minority,00136,,Sherrod Brown,9
SSFI,B001267,minority,01965,,Michael F. Bennet,10
SSFI,C001070,minority,01828,,"Robert P. Casey, Jr.",11
SSFI,W000805,minority,01897,,Mark R. Warner,12
SLIA,B001261,majority,01881,Chairman,John Barrasso,1
SLIA,M000303,majority,00754,,John McCain,2
SLIA,M001153,majority,01694,,Lisa Murkowski,3
SLIA,H001061,majority,02079,,John Hoeven,4
SLIA,L000575,majority,02050,,James Lankford,5
SLIA,D000618,majority,02138,,Steve Daines,6
SLIA,C000880,majority,00250,,Mike Crapo,7
SLIA,M000934,majority,01507,,Jerry Moran,8
SLIA,T000464,minority,01829,Vice Chairman,Jon Tester,1
SLIA,C000127,minority,00172,,Maria Cantwell,2
SLIA,U000039,minority,01567,,Tom Udall,3
SLIA,F000457,minority,01969,,Al Franken,4
SLIA,S001194,minority,02173,,Brian Schatz,5
SLIA,H001069,minority,02174,,Heidi Heitkamp,6
JSLC,B000575,majority,01464,Chairman,Roy Blunt,1
JSLC,R000307,majority,00968,,Pat Roberts,2
JSLC,C001047,majority,01676,,Shelley Moore Capito,3
JSLC,S000148,minority,01036,,Charles E. Schumer,1
JSLC,L000174,minority,01383,,Patrick J. Leahy,2
JSLC,H001045,majority,01933,Chairman,Gregg Harper,1
JSLC,M001150,majority,01731,,Candice S. Miller,2
JSLC,C001053,majority,01742,,Tom Cole,3
JSLC,B001227,minority,01469,,Robert A. Brady,1
JSLC,L000397,minority,00701,,Zoe Lofgren,2
HSED13,F000450,majority,01791,Chair,Virginia Foxx,1
HSED13,R000582,majority,01954,,David P. Roe,2
HSED13,S000018,majority,01009,,Matt Salmon,3
HSED13,G000558,majority,01922,,Brett Guthrie,4
HSED13,B001269,majority,02054,,Lou Barletta,5
HSED13,H001055,majority,02040,,Joseph J. Heck,6
